Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8aad2dd9-d46e-4a6b-b25f-0bd74d93ccf9,2024-06-12,2024-06-14,First Class,9ffdb7c4-84c7-458c-b944-ab53c738fa03,Corporate,Ianburgh,Colorado,Central,Technology,Bookcases,Exactly Product,285.58,9,0.41,17.7
2bb3222f-530b-4986-98d3-002feebb02b5,2024-09-24,2024-01-26,Same Day,d5c6fb08-3b3e-46d4-b26f-e18a8c6fd864,Corporate,Duarteborough,Georgia,Central,Technology,Bookcases,Push Product,800.31,2,0.07,420.15
d90d542e-4d97-4bc9-87ef-b124e02c4c3b,2024-10-31,2024-02-01,Standard Class,e228439b-ce75-4996-8415-ea9ea5a5ffd2,Consumer,Youngchester,New Jersey,Central,Furniture,Chairs,Again Product,332.99,9,0.37,342.45
e6a5cf8d-078f-4de6-94a5-3861cbff2ccb,2024-07-01,2024-10-28,Standard Class,96d425eb-8fda-4dbf-aa58-81d3b9d6d966,Home Office,South Michael,Vermont,Central,Office Supplies,Binders,Player Product,306.39,2,0.02,314.68
98624011-d880-4ee7-945e-dcf291d3475e,2024-07-16,2024-08-22,Same Day,6087e37d-887d-432a-97cc-6c520f89a6b5,Consumer,West Shelley,Mississippi,South,Technology,Phones,Ask Product,240.18,9,0.47,358.14
567602c2-b702-478c-aa5a-f0bb2decfe59,2024-07-27,2024-02-17,Same Day,df790ee2-7548-430c-99ca-77bef2049a2b,Corporate,Josephberg,Missouri,South,Furniture,Bookcases,Special Product,138.38,6,0.36,-11.41
6ff6de86-1cd2-41c3-bff3-d72563e59afa,2024-05-05,2024-07-12,First Class,11a52287-641a-4226-95b9-8b168ef29fa4,Home Office,Port Debbie,North Carolina,South,Furniture,Appliances,Herself Product,263.9,9,0,421.21
90dbdc78-d130-4901-9b8f-0e909791189e,2024-02-20,2024-03-11,Second Class,0c65a0f6-1672-4be1-9131-b17f5be2e87a,Home Office,Port Crystalton,North Dakota,West,Furniture,Chairs,Media Product,361.77,6,0.38,-103.89
4167170f-004b-4840-a3f5-cd80ab813edc,2024-10-23,2024-02-28,Same Day,8872fb38-fd31-424a-8b20-b81251f7941b,Consumer,West Timothy,Oklahoma,West,Technology,Paper,Company Product,677.25,6,0.26,35.44
f848c8b5-5cf9-4268-b926-6cb72494718a,2024-03-30,2024-02-22,Standard Class,73d3a80a-d479-410c-b955-2943903abc9a,Corporate,Port Karenside,Mississippi,West,Technology,Chairs,Recognize Product,71.94,2,0.39,210.72
29abf77c-9c2a-40ad-a146-a5a67fd2d2d5,2024-07-07,2024-06-10,First Class,369b4965-778d-47b4-9859-4972925e4444,Consumer,Hillborough,Alaska,West,Office Supplies,Accessories,Environmental Product,218.4,8,0.26,-127.97
090f2c1f-dcf6-4a9d-a404-fff8ed1a7a8d,2024-01-06,2024-01-13,Same Day,99c1460a-4705-41f2-9ce8-abab37da7623,Home Office,Orrview,Idaho,Central,Technology,Phones,Indeed Product,810.93,3,0.32,311.09
15cb6994-a7d3-4a96-8c00-e1ec882a2fc1,2024-03-21,2024-09-13,Standard Class,0f5830a9-a7fe-4415-9e02-902dcc0b7b5d,Consumer,Johnburgh,New York,Central,Technology,Paper,Door Product,155.45,7,0.39,71.07
315451f4-b444-43e6-9a22-9ea5515ec37a,2024-03-27,2024-06-11,Standard Class,4fe7e127-a65e-4036-85a0-53f4dd11fcd3,Consumer,Angelamouth,Arkansas,Central,Furniture,Paper,Do Product,349.22,5,0.2,349.08
850c61bb-0fc0-4e5d-adca-495ea13c72c0,2024-02-04,2024-05-23,Second Class,57fb5a35-0a0f-4446-bd29-20190a1191e9,Corporate,East Dominique,Tennessee,East,Office Supplies,Appliances,Owner Product,866.01,3,0,145.03
394844b8-8312-4ee9-9024-6e6600af171d,2024-04-26,2024-01-01,First Class,219c9329-40ab-4aa2-af17-9811f987a477,Corporate,Port Bruce,New York,South,Technology,Appliances,Light Product,163.38,1,0.42,-73.39
ddeebfc9-f8c4-465d-974f-497c4a578cdf,2024-09-11,2024-09-28,First Class,bd098d9b-eab9-47dd-b6bc-4f0fbd206d0f,Home Office,Christophertown,Tennessee,West,Technology,Appliances,Research Product,91.91,8,0.19,314.33
386914b2-d433-4182-9969-0e0b38e8a79a,2024-01-23,2024-01-03,Second Class,d7894e3a-4755-48ff-be38-98c78e1afbfb,Consumer,North Nancy,Illinois,West,Furniture,Chairs,Think Product,489.69,3,0.25,-23.5
1d3fcbde-b3ef-4940-8fe3-9b497dab0c8b,2024-03-28,2024-08-28,Second Class,14f26415-f785-45e2-ac74-427c07fa72a0,Consumer,Lake Randallport,Kentucky,Central,Furniture,Phones,Operation Product,309.4,2,0,143.57
6a71aa1d-45a0-4470-98fa-4d4cd123be2f,2024-02-05,2024-05-13,First Class,dd11e2bd-1d97-4f67-bafe-8897f893b634,Consumer,Kevinville,Connecticut,West,Technology,Chairs,Tell Product,567.77,1,0.25,-147.13
e1ff133c-8d06-4260-9303-907910ef53d7,2024-04-05,2024-09-25,First Class,866d0470-5c6f-4c87-aa55-834552ba6e10,Home Office,Johnsonshire,Indiana,West,Office Supplies,Storage,Sound Product,805.77,4,0.49,232.51
036a6658-24b8-480f-bc5f-2c9deac73cc4,2024-04-14,2024-02-29,Same Day,09c683e6-58ea-4501-b78c-57497a9ef8c2,Home Office,East Thomas,Vermont,South,Office Supplies,Accessories,Light Product,145.78,8,0.14,266.1
d454eba4-eec5-4865-bf73-3a7b4f4981b1,2024-07-23,2024-04-26,Same Day,64778e94-d4f3-4af3-b5fa-432fc0ebcc24,Corporate,Lake Makayla,Ohio,Central,Furniture,Accessories,Course Product,584.89,3,0.2,65.07
78c2d90e-1fbb-403b-963c-b5b692957353,2024-01-09,2024-01-22,Second Class,eac2e98c-209f-47b3-8e16-1b74a0a2057c,Corporate,New Williamport,North Dakota,South,Furniture,Appliances,Machine Product,510.45,1,0.34,468.1
e3ae9462-22e2-403b-b392-3458b70f6030,2024-07-18,2024-03-06,Same Day,cef01b0a-1f69-4afa-98ce-9605cc0c0ccd,Corporate,Oliviatown,Washington,East,Technology,Storage,Arm Product,152.64,4,0.41,411.92
0d71455c-d1aa-4f26-b96d-22780c093f5f,2024-02-19,2024-01-08,Standard Class,cdc17765-42f9-4ff4-a184-7e96c2aa0825,Consumer,Smithton,Tennessee,East,Furniture,Bookcases,Evidence Product,627.76,9,0.21,295.56
9594673b-1f08-41ec-b173-5fd9ba636ed9,2024-07-06,2024-11-06,Same Day,18e56c79-3436-4030-80f3-5d6b53573b28,Consumer,Kingville,Maryland,East,Technology,Bookcases,Activity Product,280.9,1,0.15,299.56
743c68de-fe8a-4657-90b8-e17c29ead3fa,2024-03-22,2024-09-09,Same Day,8f78c19a-7a1e-4c7d-b801-214aab95c0fa,Corporate,Castilloview,Michigan,Central,Office Supplies,Appliances,Piece Product,492.96,2,0.47,-23.32
790cfbc8-81c4-4af5-93f4-a5c547c52d02,2024-04-30,2024-03-05,Standard Class,5cd59ea0-47c7-4923-b845-1993cd37518d,Consumer,Blakefurt,Maine,West,Office Supplies,Chairs,Become Product,91.45,9,0.34,259.77
0f7cafa7-d198-4b80-82c2-8674f4de38cc,2024-09-16,2024-02-06,Second Class,8f480452-5566-4525-83e3-03ebb8bced8d,Corporate,Moorebury,South Dakota,Central,Technology,Appliances,Network Product,464.99,2,0.06,-61.26
78240f28-5484-455a-aefc-32d2fb6d2cd3,2024-07-19,2024-02-24,Standard Class,adb203d6-dab9-438b-87c9-7b64dd02a16b,Home Office,New Mary,Hawaii,Central,Furniture,Binders,Will Product,313.4,3,0.03,-99.2
24d0c6f6-9c2b-4f8c-aaf6-7072b28f8c63,2024-10-26,2024-08-02,Same Day,4216c649-3a5f-44ce-bb37-d5aeacd67737,Corporate,Andrewmouth,Pennsylvania,West,Office Supplies,Paper,Oil Product,824.16,7,0.24,499.63
f9a8587e-0db8-4c7c-aa3f-a7fb77272430,2024-08-07,2024-08-07,Second Class,84188eaa-afb4-4c41-84e4-2b2c46842b95,Home Office,East Edwardchester,South Dakota,South,Furniture,Accessories,Usually Product,66.41,3,0.11,235.66
c47fa6ee-3ba0-432c-803c-9a219f59d4f6,2024-05-04,2024-06-10,Same Day,5c366ab1-f81c-4bf8-a329-179e375ca50a,Consumer,Port Sara,Mississippi,East,Office Supplies,Bookcases,Perhaps Product,424.42,9,0.13,101.69
d07f242f-8527-4ab0-81fe-d178c7ba3888,2024-05-03,2024-08-07,Standard Class,4ea4c2de-494d-4f5b-8df4-321f2b416538,Corporate,South Caroline,Nevada,South,Technology,Tables,Main Product,463.85,6,0.44,1.72
286c3ad6-027f-4b14-9fe0-b0b25c1b55d1,2024-06-15,2024-10-18,Standard Class,c54c7afd-c5ae-4481-a28c-b590ecb2665d,Consumer,Port Brandi,Hawaii,East,Technology,Bookcases,Radio Product,727.76,3,0.04,222.74
3bd45ad4-cce4-4dc5-ae02-a4eafac5dce4,2024-07-19,2024-01-12,Same Day,0e21719b-981f-4149-aaa1-b805cc98a6c0,Home Office,South Michaelbury,Idaho,Central,Technology,Accessories,Too Product,578.54,9,0.36,-165.28
19638fde-a931-411e-8eb5-b6aa5ee242e0,2024-02-02,2024-07-12,First Class,34adf808-5b21-4877-9d9f-755a4c2be4d2,Home Office,Garciafort,Louisiana,East,Office Supplies,Paper,Movie Product,670.54,1,0.14,-133.72
6632feb4-ce59-4753-ae62-0072e4532fbc,2024-02-03,2024-04-20,First Class,d87bae04-b340-4aea-836c-3e90ee8bb3bb,Home Office,South Elizabeth,New Hampshire,Central,Furniture,Accessories,He Product,779.28,3,0.38,-177
fb3063f1-cd20-403d-a89b-b33b69bd38d3,2024-08-06,2024-10-24,Standard Class,98b7532b-dd0e-4a9e-ae6f-2dc6ef3eee3b,Consumer,Port Triciaburgh,Maryland,South,Furniture,Tables,Myself Product,863.58,1,0.36,149.42
0b6248d2-bfde-479d-bf58-ce84c3bd2a50,2024-03-21,2024-04-29,Standard Class,82eeca82-85a6-4e26-b6c9-4d82de8e837b,Consumer,Reyeshaven,Montana,Central,Furniture,Appliances,What Product,320.74,2,0,220.42
d39dc83a-f30f-4029-bc64-a9ee2511026a,2024-09-04,2024-06-02,First Class,b7b3e9d6-e5ed-47a4-9742-ea2a4cbce963,Consumer,Melissastad,Alaska,South,Office Supplies,Storage,Surface Product,542.64,8,0.25,-156.26
82065619-2ffa-4d94-9080-05eda525d775,2024-03-14,2024-08-02,First Class,9a6384d8-70c1-4ab9-9b0c-49c83e81f2c4,Consumer,Troymouth,Louisiana,West,Office Supplies,Tables,Add Product,841.71,7,0.07,304.86
fedbe66e-a370-4ac3-a702-75219578f446,2024-06-07,2024-01-25,Same Day,6d974388-2f49-4168-8e66-933ba2cc2d75,Home Office,Howardborough,South Dakota,West,Office Supplies,Accessories,However Product,989.56,2,0.43,-38.72
8702bc27-2fee-4ab1-a661-dd8bef2afc5b,2024-05-29,2024-06-21,Same Day,5998761f-f473-4305-9688-1c5988df6246,Home Office,Samuelberg,Arizona,West,Office Supplies,Accessories,Man Product,890.62,2,0.44,279.64
5ef0fd76-b2c8-482a-bffa-4cdebe382ce0,2024-09-21,2024-02-12,First Class,cddcf8f5-e7b0-47da-a2d8-96398e38940d,Corporate,East Derek,Idaho,Central,Office Supplies,Binders,Something Product,377.75,9,0.21,487.33
7b9ac477-e878-4203-8145-f07a60289dea,2024-01-10,2024-05-24,Same Day,485b343d-ffd6-4b7b-977f-55080307ebd9,Corporate,West Lisa,Arizona,West,Furniture,Binders,Six Product,203.21,6,0.22,283.77
4c3f1723-d45f-4d17-b58d-ca05f58cfc25,2024-10-04,2024-02-07,Same Day,795f1b3c-c628-456a-b6b3-aab5d9506911,Consumer,Julieborough,Washington,East,Office Supplies,Phones,Risk Product,494.5,5,0.15,418.24
9ffdd213-ed6e-4f4a-bb5b-9523ea4ef68b,2024-06-20,2024-04-27,Second Class,fb8e688b-9ad5-45e7-b202-4fc139bd616f,Home Office,Port Pamela,Michigan,South,Office Supplies,Binders,Team Product,744.23,6,0.36,463.74
43585d22-73f6-4232-bbcb-c32b835770ca,2024-02-15,2024-03-15,Same Day,a08b417c-4482-4e84-b6c0-30033834127c,Home Office,New Samantha,North Carolina,South,Furniture,Chairs,Surface Product,497.64,9,0.18,140.73
4ca7dcad-44cd-4901-a675-47d765556138,2024-04-07,2024-02-29,Standard Class,7e0fea98-fa1c-419c-9cf6-2050eb3526cf,Home Office,New Darrell,Kentucky,East,Office Supplies,Storage,Hope Product,488.35,7,0.13,291.63
5d555230-5d7a-4e68-90d8-fbd53fd7d144,2024-07-05,2024-03-01,Same Day,09dcf534-28ca-4e12-b329-3971e1eba8dc,Corporate,South Amy,Washington,Central,Furniture,Paper,Central Product,839.85,9,0.22,396.38
00a1b355-74a5-4016-83ee-ce568e06ef66,2024-07-19,2024-04-18,Same Day,653a42e6-e098-4802-ad0f-c1d9928ea4a3,Corporate,South Nicholas,Connecticut,Central,Furniture,Tables,And Product,367.79,4,0.05,49.63
ec3dfa87-f72e-485c-a9c9-31b8cc271fa0,2024-06-13,2024-11-05,First Class,b5d6993d-fc43-4b97-b940-a4f44dae6145,Home Office,East Catherinebury,Nevada,South,Technology,Accessories,Rate Product,861.2,2,0.37,-17.02
e83bf853-21dd-4451-8491-f693d4298451,2024-07-17,2024-10-08,Standard Class,8d8825ac-549e-4af2-aec0-1a8658a63c25,Home Office,Hillland,South Dakota,West,Technology,Phones,Result Product,412.74,8,0.01,462.62
560e60f6-c4a0-4040-9484-e77759860802,2024-06-30,2024-06-11,Same Day,1f1e3df0-2558-40fa-a34e-6bc3b73370e2,Home Office,New Jamesland,New York,Central,Technology,Phones,Specific Product,334.95,4,0.32,308.41
009a930d-14bd-4688-8048-d3dbb9cffcf0,2024-08-05,2024-04-13,Same Day,56ee0cce-411d-4f5d-84d3-c6e386aa81b0,Corporate,North Tammystad,Iowa,Central,Technology,Paper,Scientist Product,459.45,9,0.09,-46.22
b45ccbee-c751-4f85-81b2-eeac008b259d,2024-02-04,2024-09-03,Second Class,c4e7bc13-bff1-4618-a846-0e6c3732d053,Home Office,Robertborough,Wisconsin,East,Office Supplies,Storage,Everything Product,764.82,4,0.12,114.36
ea28ca11-94c4-46c7-b34d-a537737f4695,2024-08-03,2024-04-19,Same Day,18d21cf5-6f31-4a51-9680-a11ddb3ad130,Home Office,New Johnton,Tennessee,East,Technology,Tables,Analysis Product,134.74,8,0.32,357.52
4f9c065a-90de-406a-82aa-3a5087978197,2024-08-10,2024-08-19,Same Day,9ef36169-9168-4daf-8937-cb201e927755,Consumer,Port Feliciaville,Missouri,West,Furniture,Bookcases,First Product,204.46,9,0.5,182.94
3bdac0b6-ac64-4541-80a5-833854c0c44e,2024-04-20,2024-05-10,Second Class,c03e5d16-e96c-42be-879b-8b842e213107,Consumer,Priceport,South Dakota,Central,Office Supplies,Binders,Word Product,951.93,9,0.39,254.97
04fcf533-576b-4e4c-8023-2018441abd1e,2024-02-11,2024-09-14,First Class,a670515a-1d0a-4e29-b138-21d706eaf755,Corporate,Port Stephanie,Tennessee,Central,Technology,Appliances,Economic Product,183.74,4,0.11,327.64
c347e50f-0b6f-4c79-af91-a42542b9cc0f,2024-10-04,2024-08-25,Same Day,1fc6025a-fcfc-4919-9e4c-63b464dff7df,Home Office,North Kevinfurt,Hawaii,East,Furniture,Phones,Million Product,572.05,1,0.09,235.41
1e5be18f-32b3-425c-b030-15ba39934bfe,2024-04-07,2024-02-06,Second Class,2996d7a4-1f88-4ea1-9b65-32f55e6e01f1,Home Office,Alanberg,Pennsylvania,Central,Office Supplies,Binders,Century Product,583.52,3,0.43,178.06
06a168f8-f67a-48f0-a587-fd637782b886,2024-09-13,2024-06-17,Standard Class,f1364ac2-ab49-4c0d-b5ae-ba4cdf79ea61,Consumer,Adriantown,Montana,South,Office Supplies,Binders,Before Product,494.73,9,0.22,324.73
ccd7864f-649f-4a24-9898-0221cda0df68,2024-01-29,2024-02-04,First Class,bb854ad3-a7c5-48a7-91de-a185536d65b2,Corporate,Alvarezview,Connecticut,East,Technology,Chairs,Ok Product,648.3,4,0.07,309.29
4533a9bf-63b7-4e0e-a4f1-fe36d6e02145,2024-09-24,2024-05-10,Standard Class,7039195b-af26-4ce5-8f5f-251160d769cb,Consumer,New Brian,Iowa,West,Office Supplies,Storage,I Product,237.53,5,0.43,240.91
d98ad8a9-e9b0-468b-a2dc-74a34b131a71,2024-04-05,2024-03-13,Standard Class,9152aeb3-1280-43b8-80f2-96e9f6a1f6aa,Consumer,Lake Joshuaberg,Tennessee,East,Furniture,Appliances,Edge Product,557.14,7,0.41,51.85
7d0bd2f6-8fc5-4750-9932-d69dbca26268,2024-01-04,2024-03-12,Second Class,83a29fe2-60db-426a-b188-3da9d19caed4,Consumer,West Lesliefort,Michigan,Central,Office Supplies,Bookcases,Feel Product,378.45,5,0.49,84.07
cb75079f-53df-47d2-9ab9-c124336d22c4,2024-07-25,2024-11-03,Same Day,5b5a6d00-4328-494b-a65e-2a48bc28c117,Consumer,Stevensmouth,Vermont,West,Furniture,Accessories,Sense Product,665.05,4,0.45,479.31
3faf4a29-66ef-496c-8d6f-566cbccfcefd,2024-01-05,2024-09-12,Second Class,e33fb5ff-d242-4714-8ee6-cb00ec3dd475,Home Office,Turnerland,Wisconsin,East,Office Supplies,Chairs,Together Product,149.81,2,0.43,-121.33
60884308-bbb0-43ef-90b7-35af32d1cc80,2024-09-07,2024-05-25,Second Class,d2351142-0d4b-46cc-96f7-baac691262f6,Home Office,Stewartton,Ohio,South,Technology,Binders,Sign Product,575.17,2,0.03,-12.05
d5fc31d5-ef64-4b39-be2a-59603b74e924,2024-05-27,2024-02-23,Second Class,312b80c9-4d40-4a4e-81b2-49adeddfd725,Consumer,Lake Kevinmouth,Massachusetts,South,Furniture,Binders,Avoid Product,193.42,4,0.05,144.68
5cbed3af-fb9a-4a16-8672-7f6ee7569d99,2024-05-20,2024-09-05,Second Class,08afd588-7245-4f09-8d60-34f0e66ce3a5,Corporate,Brettmouth,Vermont,East,Office Supplies,Appliances,Trade Product,285.86,9,0.28,385.71
0ec5c627-8d00-47e8-a56e-fad87a9c0368,2024-02-24,2024-03-29,First Class,41e33cc2-9195-44a3-aabc-23e347ce37d6,Corporate,New Rebeccaview,South Dakota,South,Office Supplies,Appliances,Political Product,226.52,8,0.27,-85.43
3a9d5770-85e3-438a-8a83-0834e968f83c,2024-10-10,2024-04-24,Same Day,11ae6c03-5af7-4904-8d71-8ff989c8f36b,Corporate,North Scott,Missouri,South,Office Supplies,Appliances,Decision Product,191.01,3,0.23,-6.13
e4d06cdf-90d8-43ba-95c1-391a5dd16b86,2024-06-15,2024-03-02,Standard Class,f801f924-3bb8-4f14-8665-d0f6c7ab6969,Corporate,South Charles,North Dakota,South,Furniture,Binders,Glass Product,827.45,9,0.2,-153.94
fa924518-556b-46ec-be21-c2c8bdb1d0e6,2024-01-13,2024-09-05,Standard Class,5a50c9c4-85bd-40d3-a400-97e543bcc4af,Consumer,Freyfurt,Hawaii,West,Furniture,Phones,Establish Product,292.85,5,0.22,294.19
cc0f64d9-144f-40b8-957e-8454ae650f42,2024-05-03,2024-08-12,Same Day,3712d6a1-c73e-43e9-a758-d31a80a21b0d,Home Office,Lake Joshua,Hawaii,South,Furniture,Tables,Ahead Product,927.85,3,0.28,-33.25
4afa8b03-65f4-4871-af1e-8245d5e2cb64,2024-08-01,2024-10-12,Standard Class,4a070fb4-7424-4f99-85ce-e0739140c101,Corporate,South Melanieport,South Dakota,South,Technology,Binders,Alone Product,970.23,5,0,72.07
82eb6358-ca17-4b15-8ffc-c6a51fa40ee9,2024-08-14,2024-05-14,Same Day,60958499-e6f7-45b5-84b6-cb4dadc32196,Consumer,Davidfurt,New Hampshire,South,Technology,Chairs,Near Product,575.55,4,0.13,110.59
1e9e4342-1132-452b-9edb-1d9d3fcd73a9,2024-02-07,2024-08-13,Standard Class,bfe7e0a9-66e9-4649-a60e-99d57a2a4b8e,Corporate,North Georgeport,Maine,West,Furniture,Storage,Style Product,151.57,8,0.26,423.92
865d2c36-6c2e-49fa-bbb7-cb39ac9d0ee4,2024-09-22,2024-03-23,Second Class,2170879c-ca11-40cf-8ed4-ad447963ad7b,Corporate,Alexanderfort,Wisconsin,East,Office Supplies,Bookcases,Trade Product,380.8,5,0.36,87.93
ea1d9b43-209d-4abd-9c09-cad534e0d5cb,2024-04-26,2024-08-19,Standard Class,9d258a9e-2907-4374-9697-f433c88bd610,Consumer,New Tiffany,New York,Central,Technology,Accessories,Could Product,799.75,8,0.09,-98.34
6fd2373b-927a-4eee-b6c8-5236d2d2d68f,2024-04-26,2024-03-21,Same Day,418319ce-fe69-441f-9e69-948aad977325,Home Office,Peterville,Washington,South,Furniture,Bookcases,Choice Product,373.72,9,0.27,167.02
cbd8d859-4d35-4a92-8301-67ae64100a74,2024-04-04,2024-07-20,Same Day,133b603e-b1f6-44e6-bcec-592586237363,Home Office,Brownshire,Minnesota,East,Office Supplies,Binders,Middle Product,96.15,4,0.36,474.07
3328d333-3aa5-42a8-8ba1-68bc2069b16c,2024-10-19,2024-01-31,Same Day,7639447d-3dd6-401d-8016-fe27945aa0ed,Consumer,South Jessica,Maryland,South,Technology,Chairs,Tough Product,561.22,7,0.22,225.38
38be46b5-d871-45dc-b762-5e960a7f67d1,2024-05-24,2024-04-23,Same Day,0f195979-7e3c-4467-b5f8-1c98bcb2c1d6,Home Office,Jameschester,Idaho,West,Office Supplies,Binders,Thousand Product,846.67,2,0.01,488.37
81b4df6f-eb30-4a0b-a2b7-4ee01fae0286,2024-08-11,2024-06-14,Same Day,02c24270-5f6f-4197-ad05-b9134e698a73,Consumer,Lake Johnburgh,Washington,East,Office Supplies,Storage,Former Product,797.97,6,0.22,388.78
9fd63f90-4c8f-4ee6-b588-3b7d727a4c59,2024-01-05,2024-07-08,First Class,649c8c24-d5af-4ee2-8caa-bfbbd24ae72d,Consumer,New Matthewborough,Colorado,West,Office Supplies,Phones,Would Product,183.37,8,0.15,-174.82
287351db-2000-40ea-88cd-77f879374161,2024-04-27,2024-08-05,First Class,fb14e189-7117-4ab0-a04a-b60a944d4650,Consumer,Crystalstad,Indiana,South,Office Supplies,Accessories,Region Product,676.04,7,0.46,260.88
5c8b89a9-5137-41a3-9709-5de00fb702c3,2024-07-18,2024-07-03,Standard Class,c33ed756-ddb3-494e-96a3-50e1d34bbb73,Home Office,South Sharonburgh,West Virginia,South,Technology,Storage,Skin Product,228.3,7,0.06,0.74
d905e36c-5eb4-40f2-aea8-582a3ababe10,2024-11-02,2024-09-22,Same Day,84092b61-06e3-4f20-80c8-4f47f88f6b37,Consumer,New Marcus,Illinois,West,Technology,Binders,Probably Product,226.03,8,0.33,191.73
779096d8-1353-4c6e-8e3f-1b3aca62ca79,2024-09-11,2024-03-23,Standard Class,81de6353-a08c-4640-a729-e02e5072f909,Corporate,Port Ryanfurt,Florida,Central,Technology,Chairs,Box Product,875.33,7,0.03,-4.46
85266f77-c42f-4353-89e0-a2fdd980bff8,2024-03-07,2024-07-05,Same Day,8701f1b6-06ca-4919-90ee-04e7b4522a6e,Home Office,Bethberg,Massachusetts,West,Furniture,Storage,Wait Product,257.17,5,0.22,44.21
3e96ea69-b344-4524-ad86-4512d0bab4ca,2024-10-01,2024-05-04,Same Day,9647458b-538a-4620-8894-0950e03e8052,Home Office,Rodriguezmouth,Indiana,South,Technology,Paper,Pressure Product,270.61,7,0.28,446.22
ae33ab79-5559-44b5-8feb-07b5f857988d,2024-04-20,2024-01-08,First Class,ac12bfbd-e73e-4aa3-b9ab-c946d9e703f1,Home Office,South Julie,Mississippi,West,Office Supplies,Chairs,Idea Product,10.65,3,0.15,-55.35
a08765e1-108d-4532-af8d-45e366ba916d,2024-07-05,2024-09-07,First Class,ee304792-ce99-456a-af59-8877f75c22eb,Home Office,Lake Thomasstad,Florida,Central,Technology,Phones,Among Product,871.96,5,0.23,411.88
97327971-ba90-424c-8ccd-0deea9770ee4,2024-02-16,2024-06-26,Second Class,9efe6c7e-bcd4-40ec-b046-e7bdbca58a76,Corporate,West Cynthia,Kansas,West,Office Supplies,Binders,Picture Product,794.67,7,0.08,-178.68
8046513a-1d1f-4dde-bb75-9fdbd7103874,2024-02-15,2024-10-19,First Class,648ed1f7-8c3d-4363-b91e-c37749a324b7,Home Office,Delgadoberg,Arkansas,Central,Furniture,Appliances,Key Product,631.06,9,0.15,-136.39
a4453de5-1b1d-4570-ab64-044f72bfc713,2024-01-27,2024-06-27,Second Class,099d613e-ad68-42d8-a45b-1fa46a2ba0bb,Home Office,Greenehaven,Utah,Central,Office Supplies,Accessories,Form Product,752.76,2,0.31,398.27
4b2f58a4-480e-436d-ab4f-0316c87f68ec,2024-10-10,2024-08-01,Second Class,778a20b4-0fbe-4192-b7c4-7df246714fe0,Consumer,New Jeremiah,Hawaii,West,Office Supplies,Tables,Test Product,160.53,4,0.15,241.39
8dd0578b-6f0d-47e9-934a-c90e37f15d9d,2024-07-02,2024-03-02,Second Class,e2eddb57-4bf5-4e72-9bb2-1c400cc96ed2,Home Office,Martinezville,Minnesota,West,Office Supplies,Appliances,Medical Product,463.74,7,0.45,323.07
dc4d7bcf-e6c5-49da-b55c-81b0dd047481,2024-06-17,2024-05-22,Second Class,2f13fa9f-3526-4f64-9fa5-c1a82f778992,Corporate,Fisherland,North Carolina,East,Furniture,Binders,Professor Product,357.71,1,0.31,-53.41
a01102e3-646b-41ac-9e06-7a9f26a0dce3,2024-02-21,2024-06-13,Second Class,f6ecc552-2d9e-4f7a-bdba-34f332d1c139,Corporate,Larryfort,Arkansas,South,Technology,Paper,Federal Product,102.84,2,0.22,175.96
258669d5-e245-4099-9f43-2b8caae0c48b,2024-09-25,2024-06-14,Standard Class,6748d5d6-5482-4981-a14e-4c9b1ea2a813,Corporate,South Chad,Indiana,Central,Technology,Appliances,Enjoy Product,491.27,9,0.02,316.05
52bb8a87-8b22-4047-804b-25c522f814b4,2024-10-20,2024-09-06,First Class,8b7af11c-41b9-4ef5-8c04-7a5d8d65e04d,Corporate,South Nicholas,Georgia,East,Furniture,Accessories,Music Product,921.53,7,0.25,239.12
6a4d2d75-40c3-4162-b9b4-e83f35e91224,2024-05-18,2024-04-19,Second Class,3af1a2dc-03b1-4e78-b651-34b80772e903,Home Office,Juanmouth,Ohio,West,Office Supplies,Chairs,Data Product,49.66,7,0.38,130.19
d16e4593-3cef-474c-bd39-43b8dc291859,2024-01-16,2024-06-27,Same Day,fc641e4a-3489-426b-adb4-efb4387c48d0,Home Office,East Justin,North Carolina,South,Technology,Paper,Agent Product,298.55,6,0.13,471.85
